area,ca,curso,modalidade,N,fracN,idd,iddc,idd_faixa,ano
3501,Privada com fins lucrativos,5000441,Educação Presencial,34,0.85,0.4299,2.7737,3,2019
5710,Privada com fins lucrativos,1161002,Educação Presencial,69,0.734042553,0.4373,2.9024,3,2019
55,Privada com fins lucrativos,115599,Educação Presencial,37,0.860465116,1.294,3.3088,4,2019
69,Privada com fins lucrativos,1258827,Educação Presencial,13,0.764705882,0.7595,2.728,3,2019
5902,Privada com fins lucrativos,1258843,Educação Presencial,30,0.909090909,1.2214,2.7757,3,2019
6,Pública Estadual,3173,Educação Presencial,59,0.967213115,-0.1358,2.28,3,2019
5814,Pública Municipal,15337,Educação Presencial,8,0.727272727,-3.713,1.197,2,2019
95,Privada com fins lucrativos,1280687,Educação Presencial,10,0.833333333,-0.5551,2.1884,3,2019
19,Privada com fins lucrativos,1190660,Educação Presencial,13,0.481481481,0.1325,2.5501,3,2019
28,Privada com fins lucrativos,1190669,Educação Presencial,6,0.4,0.1031,2.5499,3,2019
23,Privada com fins lucrativos,1069986,Educação Presencial,5,0.3125,6.8244,5.0,5,2019
36,Privada com fins lucrativos,119014,Educação Presencial,9,0.75,-0.6598,2.187,3,2019
5806,Privada com fins lucrativos,90895,Educação Presencial,8,0.727272727,-2.3584,1.6709,2,2019
5814,Privada com fins lucrativos,90899,Educação Presencial,11,0.6875,-2.2315,1.8006,2,2019
23,Privada com fins lucrativos,90901,Educação Presencial,32,0.533333333,0.7655,2.9493,4,2019
21,Privada com fins lucrativos,1205803,Educação Presencial,17,0.653846154,0.2886,2.5431,3,2019
5902,Privada com fins lucrativos,117517,Educação Presencial,1,1.0,,,SC,2019
19,Privada com fins lucrativos,1260490,Educação Presencial,6,0.333333333,2.3629,3.7738,4,2019
5710,Privada com fins lucrativos,1117326,Educação Presencial,50,0.543478261,-0.4768,2.3426,3,2019
36,Privada com fins lucrativos,90893,Educação Presencial,23,0.696969697,0.6662,2.9658,4,2019
5806,Privada com fins lucrativos,1109279,Educação Presencial,1,0.25,,,SC,2019
6208,Privada com fins lucrativos,1108550,Educação Presencial,6,0.545454545,1.2126,2.9728,4,2019
12,Pública Municipal,15343,Educação Presencial,125,0.992063492,-0.5772,2.6159,3,2019
6,Pública Municipal,15345,Educação Presencial,110,0.833333333,-1.1668,1.1095,2,2019
5710,Pública Municipal,15350,Educação Presencial,81,0.794117647,-0.3365,2.4285,3,2019
5806,Pública Municipal,15354,Educação Presencial,33,0.6875,-0.2529,2.4369,3,2019
21,Pública Municipal,15356,Educação Presencial,50,0.877192982,0.2203,2.4961,3,2019
36,Pública Municipal,19662,Educação Presencial,49,0.803278689,0.1522,2.6639,3,2019
6208,Pública Municipal,19663,Educação Presencial,26,0.684210526,-1.2967,1.9568,3,2019
6307,Pública Municipal,21440,Educação Presencial,13,0.684210526,-0.3968,2.2754,3,2019
5902,Pública Municipal,113697,Educação Presencial,53,0.638554217,-1.0176,1.6876,2,2019
28,Pública Municipal,1181219,Educação Presencial,50,0.746268657,0.1469,2.5796,3,2019
3501,Pública Municipal,1120717,Educação Presencial,80,0.610687023,-0.3878,2.393,3,2019
4003,Pública Municipal,1147190,Educação Presencial,22,0.785714286,-0.4098,2.2092,3,2019
23,Pública Municipal,1153188,Educação Presencial,31,0.775,-0.3382,2.325,3,2019
17,Pública Municipal,1153311,Educação Presencial,20,0.714285714,-0.4925,2.3643,3,2019
95,Pública Municipal,1202223,Educação Presencial,20,0.64516129,-1.154,1.895,2,2019
69,Pública Municipal,1202232,Educação Presencial,0,0.0,,,SC,2019
6208,Privada sem fins lucrativos,1060036,Educação Presencial,11,0.647058824,1.7755,3.2007,4,2019
36,Pública Municipal,97650,Educação Presencial,18,0.642857143,-0.8071,2.1004,3,2019
23,Pública Municipal,114360,Educação Presencial,5,0.384615385,-2.2683,1.2333,2,2019
3501,Pública Municipal,64898,Educação Presencial,49,0.532608696,-0.5465,2.3191,3,2019
6208,Pública Estadual,3195,Educação Presencial,49,0.859649123,0.3747,2.6336,3,2019
5710,Pública Estadual,19386,Educação Presencial,52,0.881355932,-1.6406,1.6298,2,2019
5902,Pública Estadual,19387,Educação Presencial,94,0.734375,0.1541,2.257,3,2019
5806,Pública Estadual,3174,Educação Presencial,42,0.79245283,0.7129,2.7883,3,2019
4003,Privada sem fins lucrativos,1155202,Educação Presencial,9,0.642857143,-2.6339,1.2842,2,2019
19,Privada sem fins lucrativos,1173617,Educação Presencial,24,0.8,-1.0869,1.881,2,2019
21,Privada sem fins lucrativos,1055349,Educação Presencial,59,0.830985915,-0.6031,1.9295,2,2019
23,Privada sem fins lucrativos,48810,Educação Presencial,35,0.7,-0.73,2.1034,3,2019
3501,Privada sem fins lucrativos,1284975,Educação Presencial,8,0.470588235,-1.2414,1.9955,3,2019
6208,Privada sem fins lucrativos,1110420,Educação Presencial,52,0.742857143,-0.0728,2.4524,3,2019
5902,Privada sem fins lucrativos,1180808,Educação Presencial,39,0.696428571,-0.6106,1.8854,2,2019
5710,Privada sem fins lucrativos,1154373,Educação Presencial,65,0.773809524,-0.1437,2.5465,3,2019
5806,Privada sem fins lucrativos,1154847,Educação Presencial,24,0.666666667,-2.2234,1.72,2,2019
5806,Privada sem fins lucrativos,1155051,Educação Presencial,4,0.571428571,-18.716,0.0,1,2019
6008,Privada com fins lucrativos,1100082,Educação Presencial,23,0.793103448,-1.7778,1.5202,2,2019
6307,Privada com fins lucrativos,117056,Educação Presencial,13,0.65,-2.2217,1.6109,2,2019
5902,Privada com fins lucrativos,1135897,Educação Presencial,8,0.615384615,-0.7595,1.813,2,2019
5710,Privada com fins lucrativos,1200656,Educação Presencial,7,0.583333333,-2.663,1.0037,2,2019
5806,Privada com fins lucrativos,1200658,Educação Presencial,5,0.714285714,-3.0666,1.4132,2,2019
23,Privada com fins lucrativos,106436,Educação Presencial,55,0.572916667,-1.2501,1.8092,2,2019
6208,Privada com fins lucrativos,106438,Educação Presencial,2,0.4,5.4053,4.6704,5,2019
21,Privada com fins lucrativos,20711,Educação Presencial,34,0.576271186,-0.4255,2.0517,3,2019
5710,Privada com fins lucrativos,1313177,Educação Presencial,26,0.530612245,-0.2193,2.5003,3,2019
3501,Privada com fins lucrativos,319984,Educação Presencial,23,0.547619048,0.4438,2.7802,3,2019
3501,Privada com fins lucrativos,1200083,Educação Presencial,4,0.166666667,,,SC,2019
23,Privada com fins lucrativos,1158018,Educação Presencial,16,0.64,-1.4327,1.7059,2,2019
17,Pública Estadual,73524,Educação Presencial,34,0.85,-0.1982,2.5978,3,2019
28,Privada com fins lucrativos,80319,Educação Presencial,9,1.0,-1.078,1.7475,2,2019
23,Privada com fins lucrativos,97095,Educação Presencial,18,0.514285714,3.1218,4.2821,5,2019
19,Privada com fins lucrativos,1099914,Educação Presencial,12,0.8,-1.9483,1.4084,2,2019
3501,Privada com fins lucrativos,119016,Educação Presencial,10,0.303030303,1.9245,3.4696,4,2019
95,Privada com fins lucrativos,1280364,Educação Presencial,16,0.727272727,-1.0715,1.9354,2,2019
36,Privada com fins lucrativos,80317,Educação Presencial,12,0.923076923,-0.8944,2.0492,3,2019
23,Privada com fins lucrativos,1153506,Educação Presencial,18,0.666666667,-0.6209,2.1651,3,2019
21,Privada com fins lucrativos,1260832,Educação Presencial,40,0.754716981,-2.7931,0.4226,1,2019
3501,Privada com fins lucrativos,1260836,Educação Presencial,33,0.366666667,-0.0662,2.5427,3,2019
6208,Privada com fins lucrativos,1260837,Educação Presencial,0,0.0,,,SC,2019
23,Privada com fins lucrativos,1130184,Educação Presencial,49,0.466666667,-0.3823,2.3,3,2019
6410,Privada com fins lucrativos,1130185,Educação Presencial,0,0.0,,,SC,2019
19,Privada com fins lucrativos,1136479,Educação Presencial,16,0.516129032,-1.6228,1.587,2,2019
69,Privada com fins lucrativos,1136482,Educação Presencial,12,0.333333333,-2.0527,1.6672,2,2019
5710,Privada com fins lucrativos,1143409,Educação Presencial,98,0.550561798,-0.3588,2.4148,3,2019
5806,Privada sem fins lucrativos,57986,Educação Presencial,4,0.571428571,-1.4101,2.0159,3,2019
19,Privada com fins lucrativos,44510,Educação Presencial,28,0.451612903,-2.3163,1.2065,2,2019
23,Privada com fins lucrativos,44664,Educação Presencial,27,0.428571429,-0.6618,2.142,3,2019
5814,Privada com fins lucrativos,44869,Educação Presencial,18,0.545454545,-1.655,2.0355,3,2019
21,Privada com fins lucrativos,44880,Educação Presencial,15,0.652173913,-0.0278,2.3253,3,2019
36,Privada com fins lucrativos,44904,Educação Presencial,20,0.465116279,-1.0631,1.9501,3,2019
28,Privada com fins lucrativos,44907,Educação Presencial,12,0.363636364,-0.999,1.8011,2,2019
5806,Privada com fins lucrativos,83560,Educação Presencial,12,0.363636364,-1.9664,1.8135,2,2019
3501,Privada com fins lucrativos,344658,Educação Presencial,8,0.571428571,-2.8728,1.2359,2,2019
36,Privada sem fins lucrativos,20546,Educação Presencial,1,1.0,,,SC,2019
4003,Privada sem fins lucrativos,39193,Educação Presencial,5,0.714285714,-1.0522,1.942,2,2019
5814,Privada sem fins lucrativos,1177700,Educação Presencial,0,0.0,,,SC,2019
6208,Privada sem fins lucrativos,1177701,Educação Presencial,10,0.714285714,-0.127,2.4304,3,2019
3501,Privada sem fins lucrativos,320545,Educação Presencial,16,0.470588235,-0.2323,2.4654,3,2019
95,Privada sem fins lucrativos,1203461,Educação Presencial,3,1.0,-4.2225,0.3914,1,2019
95,Privada com fins lucrativos,1184872,Educação Presencial,21,0.617647059,-0.6397,2.147,3,2019
28,Privada com fins lucrativos,76327,Educação Presencial,7,0.583333333,4.4882,5.0,5,2019
21,Privada com fins lucrativos,19547,Educação Presencial,45,0.803571429,1.1096,3.108,4,2019
36,Privada com fins lucrativos,66545,Educação Presencial,29,0.674418605,0.9199,3.1147,4,2019
5710,Privada com fins lucrativos,38731,Educação Presencial,57,0.802816901,-0.2307,2.4933,3,2019
5806,Privada com fins lucrativos,38738,Educação Presencial,10,0.833333333,-0.609,2.3073,3,2019
5814,Privada com fins lucrativos,39409,Educação Presencial,6,0.75,-2.7212,1.6011,2,2019
6208,Privada com fins lucrativos,39413,Educação Presencial,12,0.705882353,1.317,3.0151,4,2019
23,Privada com fins lucrativos,73362,Educação Presencial,24,0.8,1.1663,3.176,4,2019
19,Privada com fins lucrativos,73364,Educação Presencial,5,0.454545455,-0.5355,2.1835,3,2019
3501,Privada com fins lucrativos,5000412,Educação Presencial,13,0.722222222,3.0817,4.0084,5,2019
5902,Privada com fins lucrativos,1161017,Educação Presencial,9,0.5625,1.6094,2.9643,4,2019
55,Privada com fins lucrativos,1258824,Educação Presencial,12,0.8,1.1702,3.2183,4,2019
3501,Privada sem fins lucrativos,59782,Educação Presencial,15,0.5,-1.9769,1.6531,2,2019
23,Privada sem fins lucrativos,14847,Educação Presencial,18,0.692307692,-0.7069,2.1165,3,2019
5710,Privada com fins lucrativos,1331850,Educação a Distância,1,0.052631579,,,SC,2019
5814,Privada com fins lucrativos,5000303,Educação Presencial,21,0.456521739,-1.0901,2.2657,3,2019
6208,Privada com fins lucrativos,5000304,Educação Presencial,32,0.344086022,-0.0821,2.4486,3,2019
5710,Privada com fins lucrativos,1259462,Educação Presencial,32,0.329896907,-0.4238,2.375,3,2019
92,Privada com fins lucrativos,122374,Educação Presencial,11,0.578947368,2.6217,3.9622,5,2019
5806,Privada com fins lucrativos,1189829,Educação Presencial,29,0.491525424,-0.9538,2.1819,3,2019
5814,Privada com fins lucrativos,1056602,Educação Presencial,11,0.647058824,-1.1119,2.2568,3,2019
5902,Privada com fins lucrativos,1202423,Educação Presencial,21,0.381818182,-0.5673,1.9065,2,2019
4003,Privada com fins lucrativos,1204164,Educação Presencial,16,0.571428571,-0.4872,2.1769,3,2019
6208,Privada com fins lucrativos,1308552,Educação a Distância,1,0.083333333,,,SC,2019
5814,Privada com fins lucrativos,101328,Educação Presencial,2,1.0,-4.6056,0.8334,1,2019
28,Privada com fins lucrativos,48547,Educação Presencial,9,0.529411765,0.8066,3.0277,4,2019
5806,Privada com fins lucrativos,37308,Educação Presencial,27,0.658536585,-0.6577,2.2896,3,2019
23,Privada com fins lucrativos,100053,Educação Presencial,13,0.351351351,-0.3348,2.3269,3,2019
3501,Privada com fins lucrativos,100055,Educação Presencial,4,0.444444444,-1.2443,1.9942,3,2019
55,Privada com fins lucrativos,100057,Educação Presencial,6,0.5,-2.2684,0.7079,1,2019
5710,Privada com fins lucrativos,1205449,Educação Presencial,20,0.606060606,-0.6867,2.214,3,2019
19,Privada com fins lucrativos,109298,Educação Presencial,7,0.583333333,-4.0611,0.2491,1,2019
6208,Privada com fins lucrativos,100876,Educação Presencial,16,0.615384615,-0.9912,2.0805,3,2019
5902,Privada sem fins lucrativos,102192,Educação Presencial,31,0.659574468,0.4254,2.3889,3,2019
3501,Privada sem fins lucrativos,102194,Educação Presencial,35,0.492957746,0.418,2.7682,3,2019
5,Privada sem fins lucrativos,18571,Educação Presencial,22,0.134146341,,,SC,2019
6208,Privada sem fins lucrativos,87666,Educação Presencial,1,0.052631579,,,SC,2019
23,Privada sem fins lucrativos,9818,Educação Presencial,66,0.709677419,-0.2847,2.3553,3,2019
21,Privada sem fins lucrativos,9822,Educação Presencial,73,0.618644068,-0.4179,2.057,3,2019
5710,Privada sem fins lucrativos,9827,Educação Presencial,25,0.268817204,-0.6476,2.2379,3,2019
28,Privada sem fins lucrativos,9829,Educação Presencial,65,0.684210526,-0.2644,2.3001,3,2019
6,Privada sem fins lucrativos,9836,Educação Presencial,107,0.591160221,0.3188,2.796,3,2019
36,Privada sem fins lucrativos,9842,Educação Presencial,42,0.736842105,-0.0395,2.5513,3,2019
19,Privada sem fins lucrativos,38181,Educação Presencial,36,0.705882353,-0.1222,2.4103,3,2019
28,Privada sem fins lucrativos,1399141,Educação a Distância,0,0.0,,,SC,2019
5806,Privada sem fins lucrativos,1115866,Educação Presencial,3,0.230769231,2.9333,3.5961,4,2019
55,Privada sem fins lucrativos,110440,Educação Presencial,30,0.833333333,0.0253,2.3825,3,2019
6307,Privada sem fins lucrativos,110448,Educação Presencial,7,0.333333333,-5.1508,0.5446,1,2019
6008,Privada sem fins lucrativos,1203855,Educação Presencial,6,0.260869565,-0.9042,1.9413,2,2019
69,Privada sem fins lucrativos,102182,Educação Presencial,16,0.457142857,-0.5928,2.2179,3,2019
23,Privada com fins lucrativos,98348,Educação Presencial,18,0.514285714,-2.1758,1.2856,2,2019
36,Privada com fins lucrativos,86623,Educação Presencial,10,0.769230769,-0.6999,2.1634,3,2019
23,Privada com fins lucrativos,117176,Educação Presencial,7,0.583333333,0.5187,2.8097,3,2019
5710,Privada com fins lucrativos,122620,Educação Presencial,31,0.563636364,-0.3864,2.3979,3,2019
55,Privada com fins lucrativos,105986,Educação Presencial,23,0.793103448,-0.6315,1.903,2,2019
5710,Privada com fins lucrativos,1284647,Educação Presencial,0,0.0,,,SC,2019
6208,Privada com fins lucrativos,1284253,Educação Presencial,0,0.0,,,SC,2019
92,Privada com fins lucrativos,107432,Educação Presencial,0,0.0,,,SC,2019
5710,Privada com fins lucrativos,1206348,Educação Presencial,7,0.24137931,-3.4117,0.5451,1,2019
23,Privada com fins lucrativos,96687,Educação Presencial,12,0.324324324,-0.0909,2.4649,3,2019
3501,Privada com fins lucrativos,1263593,Educação Presencial,0,0.0,,,SC,2019
69,Privada com fins lucrativos,1263595,Educação Presencial,7,0.636363636,1.4547,2.9903,4,2019
6008,Pública Federal,101217,Educação Presencial,80,0.842105263,-0.334,2.2161,3,2019
19,Pública Federal,1103258,Educação Presencial,108,0.765957447,-0.9179,1.9737,3,2019
23,Privada sem fins lucrativos,5000240,Educação Presencial,8,0.285714286,-2.7153,0.9805,2,2019
28,Privada sem fins lucrativos,5000241,Educação Presencial,27,0.457627119,-0.6045,2.0691,3,2019
28,Privada sem fins lucrativos,91803,Educação Presencial,69,0.841463415,-0.3552,2.2385,3,2019
6208,Privada com fins lucrativos,69900,Educação Presencial,15,0.517241379,-3.7389,0.9681,2,2019
69,Privada com fins lucrativos,69908,Educação Presencial,4,0.333333333,-4.3923,0.7845,1,2019
5902,Privada com fins lucrativos,113187,Educação Presencial,21,0.375,-2.3928,1.0193,2,2019
6307,Privada com fins lucrativos,1265018,Educação Presencial,1,0.142857143,,,SC,2019
5710,Privada com fins lucrativos,1265019,Educação Presencial,20,0.5,-1.409,1.7716,2,2019
5806,Privada com fins lucrativos,1265021,Educação Presencial,4,0.444444444,-3.8822,1.1165,2,2019
6008,Privada com fins lucrativos,1265023,Educação Presencial,6,0.461538462,-2.5694,1.1387,2,2019
23,Privada com fins lucrativos,53916,Educação Presencial,18,0.24,-0.9428,1.983,3,2019
5814,Pública Federal,1102579,Educação Presencial,126,0.741176471,-1.4944,2.1009,3,2019
6307,Pública Federal,1102469,Educação Presencial,68,0.686868687,0.1299,2.4671,3,2019
4003,Privada sem fins lucrativos,64466,Educação Presencial,19,0.730769231,-1.0569,1.94,2,2019
5902,Privada sem fins lucrativos,64494,Educação Presencial,59,0.634408602,-0.9111,1.7394,2,2019
6208,Privada sem fins lucrativos,64500,Educação Presencial,99,0.733333333,-0.4042,2.3182,3,2019
5806,Privada sem fins lucrativos,64502,Educação Presencial,35,0.68627451,-0.1005,2.4924,3,2019
21,Privada sem fins lucrativos,1287486,Educação Presencial,56,0.861538462,-0.3173,2.1262,3,2019
5710,Privada sem fins lucrativos,1173601,Educação Presencial,79,0.699115044,-0.2519,2.4803,3,2019
6307,Privada sem fins lucrativos,64453,Educação Presencial,16,0.727272727,-1.3472,1.9293,2,2019
5902,Privada com fins lucrativos,105288,Educação Presencial,30,0.476190476,-0.6822,1.8506,2,2019
5814,Privada com fins lucrativos,105372,Educação Presencial,10,0.434782609,0.9963,3.1157,4,2019
3501,Privada com fins lucrativos,106536,Educação Presencial,3,1.0,7.5271,5.0,5,2019
5710,Privada com fins lucrativos,106540,Educação Presencial,46,0.534883721,-0.4211,2.3766,3,2019
19,Privada com fins lucrativos,18450,Educação Presencial,11,0.611111111,-0.0577,2.4457,3,2019
5,Privada com fins lucrativos,18451,Educação Presencial,13,0.619047619,-1.0058,1.2609,2,2019
36,Privada com fins lucrativos,5734,Educação Presencial,19,0.542857143,-0.554,2.2491,3,2019
21,Privada com fins lucrativos,5738,Educação Presencial,12,0.571428571,1.4691,3.3554,4,2019
23,Privada com fins lucrativos,5741,Educação Presencial,10,0.285714286,-1.865,1.4614,2,2019
28,Privada com fins lucrativos,5742,Educação Presencial,6,0.5,-2.5265,0.7635,1,2019
